模型运行日期,近地2米温度（℃）,地表温度（K）,比湿（kg/kg）,湿度（%）,近地10米风速（m/s）,近地10米风向（°）,雨量（mm）,云量,边界层高度（m）,大气压（Kpa）,感热通量（W/m²）,潜热通量（W/m²）,长波辐射（W/m²）,短波辐射（W/m²）,地面太阳能辐射（W/m²）,SO2小时平均浓度(μg/m³),NO2小时平均浓度(μg/m³),PM10小时平均浓度(μg/m³),PM2.5小时平均浓度(μg/m³),O3小时平均浓度(μg/m³),CO小时平均浓度(mg/m³),AQI,MainP
2020-08-02,28.912572222222227,306.68315277777776,0.018874841666666666,71.35151111111111,2.5037819166666666,137.7771351388889,1.3732198341666666,0.7338602499999999,599.5382083333334,100.07065694444444,93.13275993055555,19.488153625000002,446.3172777777778,206.71781055555556,248.39755416666665,3.7739455444444445,34.53968347222222,7.4236708333333326,5.234194027777777,29.952651355,0.16093280555555556,44,[1]
2020-08-03,28.88095277777778,306.5009583333333,0.018967170833333335,72.46060833333333,3.334433111111111,131.50932944444446,3.710496437,0.7227220736111112,589.3629444444445,100.0675875,96.75401125,18.81179402777778,448.422875,197.10295125,236.84415444444443,4.01150276875,38.02991111111111,8.00733611111111,6.042323708333333,33.02390724008333,0.17324793055555554,48,[1]
2020-08-04,29.052893055555558,305.51744444444444,0.019379020833333333,72.868225,3.6223409861111113,178.1043375,2.1582043232777774,0.7523754722222222,595.2260124999999,100.29975694444445,73.34046883888888,16.544211888888885,448.44669444444446,150.59721069444444,180.96156583333334,2.6642158611111113,24.357834583333336,7.882579444444444,4.917663861111112,34.539079722222226,0.13676283055555558,31,[1]
2020-08-05,29.258669444444447,305.97788888888886,0.018982852777777778,70.725475,3.376075166666667,147.0031125,1.6235059511666665,0.747794875,630.3831166666666,100.65788888888889,81.88354111111111,17.327304138888888,446.3566111111111,170.52019180555556,204.90166902777779,2.0610745402777777,23.86787236111111,8.17664127777778,5.146586986111111,28.457355458333332,0.12943654444444444,30,[1]
2020-08-06,30.562126388888892,307.8893333333333,0.019126713888888886,65.8354486111111,3.573931111111111,134.5422263888889,0.5884974773055556,0.5981223888888889,779.5827055555555,100.66097222222223,98.24461347222223,21.20552476388889,448.37279166666667,215.20014833333335,258.5902315277778,3.1449905972222223,25.620983888888887,10.21180625,6.479353333333333,25.963152866930553,0.13540041666666663,33,[1]
2020-08-07,31.111808333333336,308.7894861111111,0.018005991666666665,60.21877083333334,3.9239619444444447,154.07604166666667,0.09838376958333334,0.29317768749999995,881.1171249999999,100.482375,111.56352333333334,21.905921236111112,438.28345833333333,247.642515,297.5738602777778,3.115338263888889,19.886987916666666,10.214855833333333,6.18988361111111,34.11606751388889,0.12387155416666668,25,[1]
2020-08-08,30.9563125,309.1717361111111,0.01642288472222222,55.34160972222222,3.7454622222222227,176.53690277777775,0.0,0.27888910555555557,839.5537930555555,100.34054166666667,120.43149236111111,22.92257586111111,429.65906944444447,271.89140638888887,326.71187249999997,3.4698612499999992,19.344057916666667,9.68811125,6.45864263888889,45.61033152777778,0.12631011111111112,25,[1]
2020-08-09,30.913190277777776,309.16266666666667,0.015907266666666666,53.463906944444446,4.131369027777778,177.36272222222223,0.009067779347222223,0.2994767041666667,782.1675111111111,100.39594444444444,128.7876526388889,23.753136180555558,429.2286111111111,282.2652795833333,339.17741083333334,2.8011731388888887,18.624265277777777,9.162255138888888,6.085627638888889,41.91640218055556,0.1217038125,24,[1]
2020-08-10,31.19978611111111,309.37744444444445,0.016096647222222222,53.13740138888889,4.04042125,176.03799999999998,0.07379833763888888,0.33284851805555554,798.0112222222222,100.45405555555556,126.07668430555557,23.352612430555556,431.0136527777778,278.43951847222223,334.58042694444447,2.818653083333333,21.212301250000003,8.453838055555556,5.498075555555555,37.528809083333336,0.1272625,27,[1]
2020-08-11,29.809586111111116,307.3841527777778,0.018129788888888887,64.93670555555555,4.195411805555556,173.539875,0.6414193464722222,0.5500868027777778,583.1302833333334,100.63713888888888,114.33901597222221,20.26872102777778,440.3932361111111,220.41112027777777,264.8519054166667,2.306781111111111,21.036909722222223,7.628352916666667,4.7152425,29.67700641666666,0.12779659305555555,27,[1]
2020-08-12,28.814175000000002,305.7167777777778,0.01846576111111111,70.38201388888889,4.625744999999999,153.90223194444445,1.0296824243055553,0.6389269527777777,536.2088180555555,100.83706944444445,106.23323458333333,19.831220069444445,438.69713888888896,199.68772152777774,239.95015063888889,2.531206222222222,23.376343333333335,8.210714722222223,4.809136666666666,27.21997067514583,0.12728333472222222,30,[1]
2020-08-13,29.57948472222222,307.05948611111114,0.01773144861111111,65.21492222222223,3.953566069444444,163.83238,1.4889510908902777,0.5082465416666666,647.164648611111,100.82129166666667,114.04504375,23.261024694444444,434.6247222222222,244.42991466666666,293.713496,2.44284935,22.63482388888889,6.796650861111111,4.269574013888889,29.049684472222225,0.11950500555555557,29,[1]
2020-08-14,29.670526388888888,306.7788194444444,0.01820576388888889,66.08526111111112,3.7103929166666663,165.43338888888889,0.8861780430470834,0.4713387958333333,665.2570041666667,100.73209722222221,96.11742097222222,20.166100055555557,439.49225,200.10193198611108,240.44782893055557,2.0231633888888885,21.103729444444447,6.580496388888888,4.007490555555555,26.24246029958333,0.11687895416666666,27,[1]
2020-08-15,30.142495833333328,307.75708333333336,0.018354398611111114,64.57416111111111,3.541192361111111,157.51165277777778,1.082860289114736,0.507335825,781.8806666666666,100.71720833333333,106.05603305555555,22.28994611111111,442.17341666666664,226.957625,272.7183611111111,1.691740777777778,18.21837236111111,5.982503333333333,3.76375,24.180375972222222,0.11011503750000001,23,[1]
2020-08-16,30.449830555555554,307.8173333333333,0.01792212638888889,62.11970972222222,3.5317635694444447,141.6106125,1.15261836062085,0.4034209791666667,859.1432777777778,100.735625,100.88452180555556,21.22135115277778,440.84243055555555,213.75034027777778,256.84809583333333,2.2923093888888886,22.192845972222223,6.755151388888889,4.334048472222222,22.795865144902777,0.11760150694444443,28,[1]
2020-08-17,30.064736111111113,307.6876805555555,0.017671333333333334,62.54800138888888,3.8301483333333337,106.82563333333333,0.8206112691666667,0.5019274583333333,741.5865972222223,100.67470833333333,114.69323874999999,23.29619627777778,439.62219444444446,235.69842083333333,283.22156666666666,5.623267680555555,34.00027638888889,9.204750833333334,6.285220555555556,17.72310522607361,0.15533512916666667,43,[1]
2020-08-18,29.667334722222222,306.7225277777777,0.017534769444444445,63.471108333333326,4.716006666666667,100.6688375,0.7022326774327777,0.4957239861111111,716.0974569444445,100.6318611111111,106.85296069444445,20.175553430555553,434.784263888889,213.36342222222225,256.38321666666667,5.896834152777777,29.475362777777782,8.476238194444445,5.861760833333333,14.279172490174366,0.15488170694444445,37,[1]
2020-08-19,29.8868875,307.0410138888889,0.017599180555555552,63.626104166666664,5.032524027777778,113.62519444444443,0.6349226591111111,0.40290792680555554,781.3384458333335,100.66890277777777,115.02032916666667,22.674625569444444,435.4095277777778,238.95708055555556,287.1371569444444,4.192043083333334,24.831557777777775,7.159293333333333,4.483020555555555,16.239832195805555,0.13641821527777775,32,[1]
2020-08-20,30.422787500000002,308.0823888888889,0.01717860277777778,60.10167222222222,3.2688141666666666,136.31719027777777,0.3635781645819444,0.32422265,793.8067777777777,100.81040277777778,108.97055983611111,22.554221875,433.9094444444445,249.123475,299.3534152777778,4.348058069444445,25.364819444444446,10.432760277777778,6.581114722222222,18.46936831861111,0.1383987888888889,32,[1]
2020-08-21,30.70817916666667,309.08925,0.01688885138888889,58.26043611111111,3.280613069444444,146.79383055555553,0.32750370920833327,0.27092365555555553,869.0613472222223,100.79205555555556,122.27324875,22.88595998472222,433.0937777777778,266.8015930555555,320.5957222222222,3.1697568749999996,23.434386805555555,9.031098888888888,5.745921388888888,26.924276883930556,0.13419751388888893,30,[1]
2020-08-22,30.703877777777777,309.29061111111116,0.017558933333333335,60.21146805555556,3.202859152777778,203.95658333333333,0.14967599666666664,0.31932708888888883,815.7044166666666,100.59773611111112,117.92441666666667,23.394423694444445,436.2702222222222,266.65724305555557,320.4223111111111,4.200496805555556,21.31163458333333,9.402454027777777,6.694865694444445,44.493744676666665,0.14300322222222223,27,[1]
2020-08-23,31.20069166666667,309.7081388888889,0.01797695416666667,59.83674583333334,3.67954275,215.6441388888889,0.07380357916666666,0.2561320858333333,820.1877361111111,100.45479166666668,123.8525172222222,23.60558013888889,438.549625,272.73407777777777,327.72436111111114,2.851481833333333,16.33579541666667,9.467755833333335,6.9560676388888885,47.320714018055554,0.13271743888888887,24,[4]
2020-08-24,31.528301388888888,309.60070833333333,0.01836211388888889,59.95885694444444,4.312514583333333,229.23780555555555,0.1612630375,0.3187425111111111,857.3972916666667,100.30381944444444,125.98466875000001,24.05357516666667,440.5322777777778,268.18461666666667,322.25783333333334,2.341816458333333,14.954797222222222,9.23036625,6.907455694444445,53.160059861111115,0.13087283333333333,27,[4]
2020-08-25,31.407424999999996,309.65238888888894,0.018574037499999998,60.83760138888889,3.3459499027777775,199.71208833333333,0.4202728405555555,0.41579146805555556,807.3566861111111,100.16243472222223,116.01424777777778,22.718022375,443.6097638888889,251.3095138888889,301.98024444444445,3.242582138888889,26.605758888888886,14.432944583333333,11.175487916666665,62.51784930555555,0.15829122222222225,34,[1]
2020-08-26,30.3869,308.91988888888886,0.018250951388888888,63.62602916666666,2.724624040277778,149.6111796666667,0.9557276823055556,0.5591789777777777,780.2189583333334,100.05567916666666,114.61607972222221,23.531308222222222,444.0106388888889,252.18107638888887,303.0274263888889,3.3704649583333333,42.72857361111111,12.718085277777776,9.814168055555555,47.93291318194444,0.23106063888888886,54,[1]
2020-08-27,31.39758888888889,309.72298611111114,0.01730807472222222,57.78553472222222,2.2148463333333335,165.30215743055558,0.4166494398101388,0.43303992916666667,978.2742500000002,100.11218472222222,101.39356194444446,22.454824233333333,438.593125,245.19220972222217,294.6295055555555,6.436946152777777,41.862877777777776,24.78579430555556,20.63394458333333,81.49879861111111,0.2187512638888889,53,[1]
2020-08-28,31.668411111111116,310.084375,0.017010119444444447,55.28635138888889,2.3901903611111113,206.90787376388892,0.08086708961236112,0.36169389583333333,836.6925583333333,100.26580972222223,106.06620833333334,22.803962527777774,435.70061111111113,259.8804486111111,312.27919444444444,8.41214986111111,50.054856944444445,42.64915,36.22136069444444,103.79257038766667,0.29669940277777784,63,[1]
2020-08-29,30.649593055555556,309.088,0.01775485833333333,60.64635277777778,1.8501690972222222,173.50609458333332,0.9360758338888888,0.5083800708333334,718.1805125,100.4275277777778,94.95098763888889,21.236756527777782,440.36058333333335,222.16005694444442,266.9534375,4.1378437083333335,37.61943472222222,25.941491486111108,21.996434486111113,94.38451111111111,0.2817646388888889,48,"[1, 4]"
2020-08-30,30.552194444444442,309.21336111111106,0.01821956527777778,62.59276805555555,1.7871249305555557,178.2793251388889,0.8528186234722223,0.48386847777777775,685.0989027777778,100.52194444444444,103.04104305555556,22.030222777777777,440.5058333333333,243.4946819444445,292.5896736111111,3.763027722222222,39.30424444444444,26.540048749999997,22.547121527777776,88.28473472222224,0.30835995833333335,50,[1]
2020-08-31,31.478577777777772,309.74943055555553,0.018486501388888892,60.44195277777778,2.3174803333333336,194.9036625,0.9843317653333332,0.5149277083333332,699.9359361111111,100.51230555555554,98.05416819444446,22.108118833333336,448.2769166666667,228.03080416666666,274.0077958333334,5.707114555555555,39.956558333333334,39.754822777777775,34.58595472222222,89.08960555555556,0.2779825833333333,50,"[1, 3]"
2020-09-01,31.86759027777778,309.86968055555553,0.018288883333333332,58.45009166666667,2.5424700555555555,166.44771666666668,0.6294082908472222,0.5638446388888889,714.3552444444445,100.55400000000002,97.63087041666667,22.737513055555556,450.2206666666667,227.07588055555556,272.8604263888889,6.644079472222222,42.932179166666664,47.076147500000005,41.554012777777785,96.29065277777778,0.25597695833333334,59,[3]
2020-09-02,31.85529583333333,310.03920833333336,0.018132970833333335,57.93940416666666,2.546293111111111,193.5037386111111,0.41291104576138893,0.5258667361111111,755.9211111111111,100.66002777777777,100.90636527777777,22.173320097222224,447.14815277777774,234.12791944444442,281.33428333333336,7.379580902777779,43.06655888888889,35.96317208333333,30.505673750000003,81.29008277777777,0.23028804166666664,54,[1]
2020-09-03,30.818150000000003,308.5450833333333,0.017993023611111113,60.89225138888888,2.529605041666667,156.32653194444444,1.1620315279166666,0.5957572847222221,666.3804180555555,100.69552777777777,94.55036305555555,20.717535277777777,447.0783333333334,202.35893611111112,243.1598638888889,6.397671444444445,39.96489722222223,35.547454861111106,30.1363475,69.60589805555554,0.22739609722222223,50,[1]
2020-09-04,29.839112500000006,307.9085416666667,0.018927240277777778,67.55481666666667,2.537018375,156.13965833333333,1.3853906768055557,0.5507524680555556,631.6665291666667,100.63190277777777,100.81519402777778,20.99158527777778,439.9780416666667,222.6975138888889,267.5992527777778,1.9627673055555555,24.8358725,16.56242625,13.413552916666667,56.7283625,0.15599873611111112,32,[1]
2020-09-05,29.80681944444445,307.8715138888889,0.018262297222222224,65.3584875,2.791370083333333,153.59413888888892,1.496426583,0.5077333625,719.6361944444444,100.51272222222221,102.54414944444444,22.229489166666667,439.8158611111111,231.93914999999996,278.70419861111105,1.3637895972222223,21.555038333333332,9.83368597222222,7.31759,44.88886470833333,0.12860909305555557,27,[1]
2020-09-06,29.533448611111112,307.38448611111113,0.018880088888888886,68.68183055555556,2.7891129027777777,143.42657916666667,1.345631442361111,0.5764952916666667,606.5483194444446,100.64348611111112,98.90955944444445,20.455605555555557,442.21175,215.9208097222222,259.45616527777776,1.6644045833333334,23.098000972222223,7.709278472222223,5.450607916666666,37.080123156944445,0.13421970833333333,29,[1]
2020-09-07,29.316340277777776,306.731875,0.018504369444444446,68.57360694444444,3.0143519305555553,154.65991111111111,1.1831639848027777,0.6488525138888889,607.977248611111,100.79709722222222,95.53653430555556,19.657864652777775,443.42552777777775,201.06401805555555,241.60387916666664,3.1950345833333333,25.63507111111111,8.132209722222221,5.47744875,24.759630431530557,0.14851179166666664,33,[1]
2020-09-08,30.094336111111108,307.86498611111114,0.01839444444444445,64.93480555555556,2.9348754583333334,168.01380694444444,0.91874086625,0.6072569305555555,717.7933194444445,100.79104166666667,98.56187763888889,21.330088000000003,445.23445833333335,219.31686805555557,263.5370375,3.079401597222222,21.258828055555554,8.306821527777778,5.52285486111111,29.812240136173337,0.14072717638888887,27,[1]
2020-09-09,29.709080555555552,307.6154722222222,0.018304234722222226,66.02763888888889,2.496370861111111,205.87944444444443,1.5386258448152776,0.5892296111111112,608.287275,100.69676388888888,100.33220916666667,20.53795008611111,440.12494444444445,221.0139388888889,265.57625277777777,3.961346329166667,24.66066013888889,9.90728375,6.57671,24.70115739565278,0.15827097222222222,31,[1]
2020-09-10,30.076341666666664,308.2465555555556,0.017699308333333334,62.60479166666667,2.3323594583333334,186.23073833333333,0.702675864875,0.6181107916666667,712.9698680555555,100.73634722222222,105.01859583333334,21.63157911111111,441.23933333333326,238.14620694444446,286.16280277777776,5.045906255555556,39.17850583333333,12.564694305555555,8.800250972222223,26.160000456271323,0.188275125,49,[1]
2020-09-11,30.39231527777778,308.24231944444443,0.01800066111111111,62.40139027777778,2.5153705555555557,111.41826380138889,0.9078442180138888,0.605871,790.9995833333334,100.88841666666667,94.3236525,21.173443847222224,447.0494583333333,207.16662361111108,248.93691944444447,2.8982369305555555,40.983528888888884,16.18528722222222,12.787935277777779,33.900024341111106,0.18550393055555559,52,[1]
2020-09-12,28.909936111111115,306.5315972222222,0.017984334722222224,68.39361527777777,2.478050291666667,101.77356569444444,0.983814619975,0.7090316388888889,625.1452083333334,101.00213888888888,88.25253180555556,18.577956611111112,443.6950972222222,188.65112499999998,226.6882277777778,5.146259305555556,52.926834722222225,13.872141666666668,10.940105097222222,43.31285099541666,0.34292893055555557,67,[1]
2020-09-13,29.57394583333333,307.163375,0.017862302777777776,65.170825,2.7715803472222222,88.32844861111111,1.441308048888889,0.6325495416666667,704.9740416666666,100.95761111111112,92.96515083333333,21.371454583333332,441.99701388888894,210.64890833333334,253.12145277777776,4.876222916666666,42.48621111111111,13.358395416666667,10.113981250000002,41.39037592923036,0.24653577777777777,54,[1]
2020-09-14,29.07986111111111,306.15176388888887,0.018277329166666665,68.97594722222223,3.2475054444444442,112.42507499999999,1.4652240016263889,0.6782495000000001,616.5783305555556,100.8758888888889,83.66115402777778,18.019988888888886,445.02644444444445,173.7622375,208.79729583333332,3.1238917500000003,37.00101527777778,9.781619305555555,6.925376638888888,25.452434844977475,0.15499763888888887,47,[1]
2020-09-15,29.855600000000006,306.6766944444445,0.01881746527777778,67.72158472222222,4.108640138888889,110.88415694444444,1.1030233559236111,0.5317517097222222,632.8411527777777,100.78005555555556,91.55522527777777,19.26299443055556,442.62159722222225,196.72454027777778,236.3894263888889,4.853116916666666,36.41758333333333,11.661430555555556,7.494084861111111,15.15905076582361,0.15994443055555557,46,[1]
2020-09-16,30.061720833333336,306.5439722222222,0.018981929166666668,67.51746944444443,4.7224788888888884,91.51104444444445,1.2541432319583332,0.5221089347222222,676.5755611111111,100.73206944444443,88.97016305555556,20.099474416666666,445.8175694444445,184.3864523611111,221.56367180555557,5.146954638888889,36.84050972222222,10.360625277777778,6.546205694444444,15.73371238839861,0.20249838888888888,47,[1]
2020-09-17,29.039555555555555,305.2492361111111,0.01835595,69.22506805555557,5.349028194444444,69.05911138888888,1.6619525310833332,0.6811968472222222,567.7440416666666,100.77941666666668,91.05323333333334,20.042636527777777,444.48740277777773,177.04687819444445,212.74427638888886,6.300168277777778,44.28167083333334,11.933347916666666,8.426420624999999,15.779925661958332,0.25031073611111115,56,[1]
2020-09-18,27.800430555555554,304.12231944444443,0.018611826388888888,75.65584027777777,4.696114861111111,87.95157777777779,1.8313910665972222,0.7359891805555555,445.82472777777775,100.94829166666666,83.04163291666667,16.867897041666666,440.27531944444445,165.26737500000002,198.589625,5.692940243055555,40.68183333333333,7.09005125,5.043162222222222,18.23505827745542,0.17449413888888887,51,[1]
2020-09-19,27.73756527777778,304.6549583333333,0.018290701388888886,75.34486944444444,4.033556666666666,105.67482777777778,2.8384126250138895,0.7240223194444444,514.8254944444444,101.03288888888889,96.41076861111111,18.65116,441.1434305555556,184.2561086111111,221.40698458333333,3.8891683277777775,32.30946111111112,7.094874041666667,4.517107680555556,28.06454415138889,0.13655494583333336,41,[1]
2020-09-20,29.020670833333334,305.89858333333336,0.018113179166666667,68.65697638888889,4.1129838888888886,125.82552083333333,0.6630253426388888,0.5416283013888888,718.0576847222223,101.01194444444445,98.88210902777777,19.991537847222222,436.8322222222222,209.85861111111112,252.17166152777776,3.0753783611111114,26.905186666666665,13.341987777777778,8.006438611111113,35.503635484291664,0.12903794166666666,34,[1]
2020-09-21,29.104998611111114,305.8288611111111,0.01762904861111111,66.24995138888887,4.351061805555556,125.27191625,0.6133484888888889,0.5825101347222222,774.8728333333333,100.96955555555557,90.60814444444445,17.756135944444445,438.24288888888884,177.11053750000002,212.82074305555554,3.491397069444444,31.981231111111114,18.957494166666667,11.889204583333331,39.20090545833333,0.12849706388888887,40,[1]
2020-09-22,28.904180555555556,305.7995138888889,0.016947815277777778,64.6398625,3.9069862499999997,107.81382916666666,0.2718636726737917,0.7014812013888889,795.7245277777778,101.00145833333333,86.367918125,18.307511555555557,442.2129722222223,181.81834041666667,218.47774347222224,4.873008888888888,45.450025,25.33456361111111,17.89743402777778,42.09350337499861,0.27646349722222224,57,[1]
2020-09-23,28.025500000000005,305.0036666666667,0.016993913888888892,68.31859444444444,3.3391941527777775,86.82822277777778,0.6775682759194445,0.7965635138888889,629.7566944444445,101.02463888888889,84.72092027777778,17.640719861111112,442.5461388888889,173.00713888888887,207.88996125,8.176343750000001,59.69057222222222,20.07033361111111,15.23401736111111,32.57611129554583,0.47455545833333335,75,[1]
2020-09-24,27.216095833333334,303.63297222222224,0.015670591666666664,66.42091527777778,3.486603888888889,62.170159999999996,0.2730408933333333,0.8434293472222222,598.810486111111,101.033625,68.59080027777777,14.79479486111111,437.68416666666667,138.84058458333334,166.83455972222222,8.124214305555556,69.93428333333333,25.857411666666664,21.745429875,29.86627295602687,0.359606625,88,[1]
2020-09-25,27.176097222222225,303.5182083333333,0.015528212500000003,65.65749027777778,3.723679027777777,83.89814305555555,0.46714240879166663,0.8240910416666666,583.9281111111111,100.996875,71.16225708333334,15.410862361111109,434.03325,149.8622901388889,180.07851097222223,9.914605972222223,64.4755375,32.885635972222225,26.706305,37.71087284556436,0.4416962638888889,81,[1]
2020-09-26,27.831348611111107,304.4793194444444,0.014597673611111112,59.449654166666654,4.271626805555555,101.51522638888888,0.01927602095833333,0.7215977361111112,771.8704444444445,101.03483333333332,85.38516385138888,17.104800708333332,427.8266388888889,187.9846998611111,225.88736416666669,9.482410416666665,55.69752638888888,38.950831944444445,31.450576388888887,48.899754333333334,0.19000768055555556,70,[1]
2020-09-27,27.896683333333335,305.145,0.016026416666666668,64.97846111111112,3.4435031944444443,95.40470666666667,0.2716575885597222,0.7696728611111111,686.3737638888888,101.01915277777776,92.14789611111111,18.38671875,434.2815833333333,197.4554538888889,237.26777986111108,7.4747133055555555,55.78796944444444,30.61496097222222,22.871455277777777,37.26760490853347,0.2898765833333333,70,[1]
2020-09-28,27.9005125,305.0193888888889,0.017378606944444444,70.29119999999999,3.3366327638888884,108.42554097222222,1.2363965916666666,0.7756046666666667,606.4110569444445,100.89154166666668,86.83381236111111,17.08821498611111,436.35169444444443,182.25795972222224,219.00601944444443,6.998663361111111,47.76381958333333,19.83563420833333,14.754562194444443,34.42217847610569,0.2833203180555556,60,[1]
2020-09-29,27.881525,304.5169583333333,0.017789334722222223,71.84596249999998,3.5098998333333333,123.73330000000003,0.9781832206527776,0.7233023749999999,570.6089305555556,100.79740277777779,78.79684680555556,15.836947555555557,435.29309722222223,170.05623472222226,204.34412638888887,4.628065902777777,45.958355555555556,17.372969166666664,11.741989722222222,32.65204353868347,0.1669365,58,[1]
2020-09-30,27.236805555555556,303.39908333333335,0.016513195833333334,70.09189722222222,3.6996381388888886,106.63315694444445,0.42293339508333333,0.6538759861111112,634.7366083333333,100.88452777777778,75.52674728194444,14.78377159722222,427.7217361111111,165.40114944444446,198.7503763888889,6.292547222222222,54.52769583333333,26.056976527777774,18.641645416666666,39.483610285333334,0.19062447222222223,69,[1]
2020-10-01,28.3104375,305.70483333333334,0.014986237500000003,59.61620000000001,4.110700416666666,116.74339722222223,0.25114708333333335,0.4782392388888889,791.183511111111,100.98012499999999,104.0872278,20.474052111111106,421.2392083333333,233.35465416666668,280.40521250000006,6.582956527777777,45.99397361111111,34.15923683333333,25.82455247222222,59.99423805555554,0.161052375,58,[1]
2020-10-02,28.85888472222222,306.41043055555554,0.015347423611111112,59.15152500000001,3.134043222222222,141.30514722222222,0.008983766578333333,0.4427747777777778,771.3195833333333,101.014625,96.72962203888889,19.054070916666667,422.09965277777775,229.09266111111108,275.2838194444445,6.709897222222222,51.63817777777778,35.83692222222222,27.00610972222222,50.13607319444444,0.1748622777777778,65,[1]
2020-10-03,28.815290277777777,305.97376388888887,0.01587782777777778,61.17956666666666,3.4005910277777773,118.68861527777777,0.1961833166834861,0.5062537430555556,758.7886527777778,101.05041666666666,87.25874031944444,17.792655588888888,428.9258888888889,201.8769388888889,242.5806180555556,5.706439166666666,46.57898611111111,30.35357152777778,23.955474444444445,53.404107499999995,0.2553154583333333,59,[1]
