模型运行日期,近地2米温度（℃）,地表温度（K）,比湿（kg/kg）,湿度（%）,近地10米风速（m/s）,近地10米风向（°）,雨量（mm）,云量,边界层高度（m）,大气压（Kpa）,感热通量（W/m²）,潜热通量（W/m²）,长波辐射（W/m²）,短波辐射（W/m²）,地面太阳能辐射（W/m²）,SO2小时平均浓度(μg/m³),NO2小时平均浓度(μg/m³),PM10小时平均浓度(μg/m³),PM2.5小时平均浓度(μg/m³),O3小时平均浓度(μg/m³),CO小时平均浓度(mg/m³)
2020-08-03,27.0213805555556,303.191944444444,0.019355258333333,81.6468361111111,3.869334875,134.707964166667,6.85032195833333,0.755978694444444,388.763608333333,99.8519291666667,69.8428449444445,12.3942156152778,441.700333333333,132.321090819444,159.000458930556,0.652811215708333,14.30511125,3.49947570833333,2.086407875,42.1646490277778,0.092426179166667
2020-08-04,27.7729708333333,304.834986111111,0.019982218055556,80.6292722222222,3.82442925,131.765730555556,4.06530326172361,0.703863694444444,450.376733333333,100.139861111111,99.6726022638889,15.7487457236111,441.833375,193.910499666667,233.007953263889,0.811513448944444,15.1532227777778,6.15960027777778,3.44740930555555,36.0843886763889,0.088583370833333
2020-08-05,27.7115708333333,304.431472222222,0.019604391666667,79.7921875,3.62317402777778,134.203201388889,6.59919642529167,0.685664986111111,400.728929166667,100.461194444444,89.4087978055556,15.0443348111111,440.751430555556,183.6741371875,220.707725825,0.728580309361111,16.95034125,7.49292552777778,4.05109981944444,28.4524299166667,0.089160479166667
2020-08-06,29.1784402777778,307.082569444444,0.020254058333333,75.3105722222222,4.96031861111111,120.9614625,0.211401259386111,0.582728351527778,587.850569444445,100.442805555556,139.3109595,21.5938823055556,440.119138888889,272.029169263889,326.877503819444,0.258520158333333,11.8492520833333,9.21868722222222,4.65630847222222,30.5754490277778,0.085266951388889
2020-08-07,29.260025,307.574541666667,0.019610001388889,72.5395388888889,4.30111902777778,136.528090277778,0.160276374202778,0.2598911125,627.394897222222,100.2749625,139.524139263889,21.7655726666667,427.912069444444,283.658986111111,340.852208333333,0.22002595,9.66740763888889,8.91004291666667,4.59946375,27.4512815277778,0.085242547222222
2020-08-08,29.1468888888889,307.553333333333,0.019129668055556,71.2215236111111,3.74261083333333,159.739155555556,0.063071250098056,0.289765933888889,571.206522222222,100.125384722222,133.943515138889,21.1141784680556,427.084611111111,279.610234722222,335.987069444444,0.222723677777778,7.30315373611111,6.70062375,3.92830263888889,26.7799258333333,0.084854797222222
2020-08-09,28.9152013888889,307.176680555556,0.018157925,68.6893416666667,3.255062875,158.711106944444,0.111306834722222,0.399377138888889,500.752636111111,100.201473611111,126.695460555556,20.0433404915278,428.588708333333,261.462118055556,314.179718055556,0.137114480555556,6.99686375,5.75780388888889,3.00965543055556,33.7166527777778,0.082884494444445
2020-08-10,29.2435902777778,307.231263888889,0.018739041666667,69.3062111111111,3.34426325,163.452533333333,0.036182091323586,0.330286101388889,531.641398611111,100.263180555556,121.517687222222,19.0425278565278,429.339291666667,250.701897222222,301.250055555556,0.147529408333333,6.29724458333333,6.55681847222222,3.38686458333333,31.4784295833333,0.083364256944445
2020-08-11,28.2031833333333,305.542111111111,0.018502243055556,72.9206986111111,3.54227954166667,145.966180555556,1.44889766661111,0.520724319444444,436.356383333333,100.476736111111,107.55117175,17.2616545541667,429.994458333333,216.761326388889,260.4660875,0.466006912222222,10.15980875,6.87449166666667,3.45062551388889,33.4535340972222,0.082734413888889
2020-08-12,28.0541152777778,305.176347222222,0.019345822222222,77.0089861111111,4.31200754166667,139.569180555556,1.97763379056944,0.576603948611111,465.830043055556,100.651402777778,110.11016375,18.0643657361111,436.344833333333,207.706069166667,249.585076111111,0.125358870833333,8.86188513888889,6.17218848611111,3.17556256944444,30.5069944444444,0.079887519444445
2020-08-13,28.6414583333333,306.970166666667,0.018910665277778,72.7202208333333,3.80305375,138.00515,0.235021281597222,0.369454701388889,517.931909722222,100.618111111111,136.117000416667,21.4552475277778,426.823194444444,282.154125,339.043805555556,0.508451869444444,10.4021627777778,6.21258958333333,3.90060652777778,26.3675999444444,0.083450595833333
2020-08-14,28.88925,307.281638888889,0.018384786111111,69.6851902777778,3.51472125,148.525383333333,0.080583721937708,0.331280888888889,540.490144444444,100.518833333333,135.727546527778,20.7246283069444,427.733291666667,276.745938888889,332.545402777778,0.529344822222222,7.71056513888889,6.02375555555556,3.78125680555556,26.2019851944444,0.081082201388889
2020-08-15,29.0533763888889,307.227194444444,0.017925572222222,67.1230416666667,3.7558475,138.825716666667,0.093651180277778,0.296998180555556,572.822519444444,100.506125,133.070965930556,20.610639625,427.118958333333,268.454276388889,322.581745833333,0.654945409722222,9.24570840277778,5.88576736111111,3.77786375,21.1874466111111,0.082875830555556
2020-08-16,28.95995,306.901888888889,0.018787852777778,70.8518986111111,4.32218166666667,118.566193055556,0.239249313888889,0.339905223611111,574.422138888889,100.513222222222,130.24334375,20.1911417083333,431.037166666667,260.6086,313.154311111111,0.459841851388889,12.8971688888889,5.61627444444444,3.60119908333333,26.0284694444444,0.084407727777778
2020-08-17,28.3721944444444,305.229111111111,0.018550594444445,72.3726402777778,4.56670559722222,99.6125847222222,1.24861707916667,0.474231638888889,516.636375,100.427916666667,102.826235,17.5378041472222,431.287097222222,201.189609722222,241.754702777778,1.41043208194444,19.3598319444444,7.17788513888889,4.23503025,24.4870388888889,0.088594615277778
2020-08-18,28.1277597222222,305.239361111111,0.0187187625,74.0730930555556,5.4094785,104.816954166667,0.588630772916667,0.513607690277778,506.158158333333,100.401222222222,123.330069444444,19.143655125,429.891833333333,239.225411111111,287.459593055556,1.21809340277778,19.1610715277778,6.99713801388889,4.20253329166667,25.9010208611111,0.0877181
2020-08-19,27.9252180555556,304.498138888889,0.019149727777778,77.0353833333333,4.48498333333333,117.481444444444,4.87355864222222,0.547606115277778,463.748866666667,100.475638888889,91.606635125,16.5904429375,434.908541666667,189.586256666667,227.811893055556,0.452949301388889,12.73387875,5.02835208333333,2.69943077777778,27.0929202777778,0.082882011111111
2020-08-20,28.5270569444444,306.741472222222,0.019110409722222,74.0130055555556,3.86756652777778,126.588118055556,0.989887474166667,0.317848355555556,498.864668055556,100.589305555556,134.02859875,20.5526630027778,426.991847222222,272.755,327.749597222222,1.48243127444444,14.5332784722222,7.21687633333333,4.09924476388889,28.8419151013889,0.088517151388889
2020-08-21,28.3838277777778,306.725986111111,0.018615530555556,72.7699305555556,3.30915680555556,140.732872222222,0.599725433333333,0.2845975,452.974244444444,100.584875,125.771878472222,19.0945102155556,424.930486111111,260.4528875,312.967111111111,1.00711673611111,11.1728011111111,7.87300708333333,4.48715916666667,30.469305025,0.0891469
2020-08-22,29.0527444444444,307.328611111111,0.018496294444445,69.4688361111111,2.70317104166667,182.737035833333,0.267797414166667,0.262141151388889,536.454654166667,100.359793055556,115.224736527778,19.3739137083333,429.639972222222,249.611136111111,299.939356944444,0.272510044444444,9.65982347222222,6.73095694444444,4.46689555555556,34.1925306944445,0.090796363888889
2020-08-23,30.0841027777778,308.272875,0.019131319444445,67.3587583333333,3.44208305555556,206.610066805556,0.316857067361111,0.272109081388889,601.769456944444,100.206498611111,121.509418472222,20.6141339736111,434.108625,257.937245833333,309.944333333333,0.373112929166667,12.2897297222222,9.19095347222222,6.46441263888889,37.3638273190278,0.102118152777778
2020-08-24,30.4587513888889,308.581166666667,0.019304772222222,66.5644666666667,3.21240345833333,239.163165277778,0.881218581944444,0.443321330555556,635.804245833333,100.052943055556,118.34069625,22.3772296111111,439.270013888889,263.348438888889,316.446516666667,0.473875506944445,15.1663431944444,11.3405825,7.98085305555556,45.0952638888889,0.114761719444444
2020-08-25,30.3544694444444,308.385486111111,0.019929055555556,68.7192319444444,3.162767375,228.480597222222,1.12653463536686,0.463020043055556,619.198340277778,99.9059402777778,111.7444108875,21.2582242916667,442.885472222222,238.067245833333,286.067868055556,0.517599340277778,17.3570897222222,14.4835686111111,10.7116461111111,58.9321547222222,0.128408694444444
2020-08-26,28.7412958333333,307.016,0.0195503,74.3921013888889,2.53855094444444,182.653323611111,2.26581427986111,0.587172427777778,514.328526388889,99.8124013888889,110.226847222222,19.7062016366667,439.542263888889,232.019068055556,278.800236111111,0.385810951388889,14.9034419444444,6.07297561111111,4.03189331944445,49.6753715277778,0.107526293055556
2020-08-27,29.1403625,306.831680555556,0.018902475,70.6670333333333,2.06383663888889,193.66677,0.750256108177972,0.428320766666667,511.697468055556,99.8658263888889,91.2193066666667,17.7038363611111,431.857277777778,216.856936111111,260.581008333333,1.02346228472222,19.7259369444444,23.7745944444444,18.9105206944444,76.6699430555556,0.125284854166667
2020-08-28,29.8803152777778,308.379513888889,0.018776998611111,67.2369347222222,2.18448133333333,201.20142,0.398118598602639,0.320479259722222,607.469943055556,100.010908333333,112.462893333333,21.1919242111111,429.880027777778,261.092301388889,313.735527777778,1.79001076388889,22.2542648611111,32.4225777777778,27.4488683333333,107.071830333333,0.152905861111111
2020-08-29,29.4254666666667,308.131486111111,0.018121534722222,66.3006125,2.06659548611111,176.251029166667,0.793741444875,0.414903741666667,607.274173611111,100.167054166667,111.386400833333,20.9536409654167,432.105888888889,253.919986111111,305.116968055556,2.27914731944444,19.9546211111111,33.4083316666667,27.7316038888889,88.9446819444444,0.138750352777778
2020-08-30,29.4536375,307.974222222222,0.0187596,68.3538513888889,1.93154748611111,190.928575138889,1.09723983360206,0.514814490277778,550.594126388889,100.25475,103.251330833333,19.8163276131111,435.612486111111,231.490459722222,278.165027777778,1.01203167777778,15.9928754166667,26.2699252777778,21.2438352777778,77.5954652777778,0.131102754166667
2020-08-31,29.7607916666667,307.965916666667,0.018892848611111,67.6516805555556,2.03406695833333,255.133580847222,1.47374409166667,0.562086248611111,481.475879166667,100.254180555556,98.0969831944445,20.1745013194444,442.926527777778,225.446711111111,270.902741666667,0.497811375,17.1309540277778,19.0613034722222,15.0784575,79.1078216666667,0.134973451388889
2020-09-01,30.3391361111111,308.351902777778,0.019693019444445,68.1750055555556,2.289014625,235.236209722222,1.46593114554167,0.5207591125,490.024763888889,100.285247222222,95.2968425,19.7911809027778,444.949888888889,221.021369444444,265.585145833333,0.681603704166667,23.3388901388889,25.5744347222222,22.01505875,92.1985180555556,0.154086656944444
2020-09-02,30.8120958333333,308.901861111111,0.0188187625,63.3373166666667,2.43708218055556,227.293387083333,0.569646685166667,0.402943231944444,568.545163888889,100.396888888889,105.863473194444,20.7160584861111,441.986555555556,237.890831944444,285.855952777778,1.14050369027778,24.6912856944444,29.5280138888889,24.6853725,84.3413433317022,0.148042788888889
2020-09-03,29.719075,307.544819444444,0.0184957875,66.7223194444444,4.06758597222222,145.503722777778,0.046627468208333,0.429086594444444,598.150184722222,100.456486111111,121.088851944444,19.6345591944444,431.985194444444,250.003041666667,300.410268055556,1.59971094444444,26.5632009722222,52.1190555555556,44.5127111111111,94.7318468347222,0.134962215277778
2020-09-04,28.7019902777778,306.632277777778,0.0187958375,71.5775055555556,4.34376833333333,117.2921375,0.178191844444444,0.525321311111111,607.388944444444,100.403833333333,128.984868888889,18.829666,433.013819444444,245.875704166667,295.450754166667,1.17238769444444,15.0886334722222,48.1943240277778,40.2732311111111,94.8498666666667,0.107371958333333
2020-09-05,28.3233,306.040708333333,0.018884697222222,73.5872902777778,3.71062833333333,135.957180555556,0.896026458194445,0.443542023611111,538.118448611111,100.302347222222,116.922617777778,18.9580712916667,432.955152777778,238.3439625,286.400541666667,0.188119256944444,9.13397319444444,16.126555,12.6940138888889,70.9503084722222,0.095299130555556
2020-09-06,28.0071069444444,305.439708333333,0.019327559722222,76.8973875,3.94666930555556,131.003558333333,1.44663205368113,0.606110611111111,462.359468055556,100.437097222222,108.519558194444,17.5168831388889,437.433152777778,212.817594444444,255.727293055556,0.12686795,8.53672694444445,8.75899611111111,6.51554958333333,61.5443486111111,0.094691394444445
2020-09-07,28.1066638888889,305.243416666667,0.019084398611111,76.0272277777778,4.11291788888889,140.151805555556,1.25908468525278,0.642940652777778,506.350955555556,100.586375,105.286029166667,18.4477893583333,438.178472222222,213.392772222222,256.4183875,0.182256911111111,10.389,7.94502805555556,5.21309833333333,40.9599288888889,0.091371563888889
2020-09-08,28.4830069444444,306.090777777778,0.019121602777778,74.0985583333333,3.76918723611111,140.059448611111,0.310621248597222,0.593496791666667,516.663154166667,100.573,110.576039027778,17.7360617361111,439.114041666667,223.608831944444,268.694319444444,0.275216201388889,11.4865093055556,5.70707625,3.27341643055556,26.4318126388889,0.0877565375
2020-09-09,28.7443916666667,306.470763888889,0.0188524125,71.8261083333333,2.40690523611111,152.301546805556,0.833264681694444,0.651811222222222,493.183715277778,100.452722222222,95.8041454166667,17.3260986611111,440.353277777778,210.469597222222,252.905830555556,0.838397297222222,16.56366,7.41786416666667,4.84360033333333,24.5839033597222,0.103421548611111
2020-09-10,29.0947180555556,307.365847222222,0.018741281944445,69.9609569444444,1.84907044444444,213.563515277778,1.51355273208333,0.660612861111111,528.678019444444,100.487611111111,96.86967625,19.2002841833333,439.4175,218.998068055556,263.153915277778,0.4792717375,16.2183101388889,8.96573763888889,5.87183305555556,32.9082328446361,0.114432743055556
2020-09-11,29.0837638888889,307.345513888889,0.01886535,70.6258444444445,1.99280095833333,216.709199027778,1.71132348555556,0.632697652777778,497.102695833333,100.623972222222,97.3150438888889,19.3188855347222,439.660527777778,223.399648611111,268.443031944444,0.759212184722222,14.96799625,10.7663090277778,7.81161111111111,55.3896083344444,0.111743722222222
2020-09-12,28.0250944444444,305.921097222222,0.018594025,74.1906069444445,2.30897373611111,209.430779166667,0.591403920451667,0.618101291666667,455.175376388889,100.732263888889,100.181823611111,17.3128529308333,434.871013888889,213.281956944444,256.285305555556,0.782422845833333,16.5195440277778,9.37034930555556,6.21085458333333,61.9940704166667,0.110271333333333
2020-09-13,28.0516680555556,305.678902777778,0.018600406944445,74.0335430555556,4.01462861111111,101.760566666667,0.348940138774431,0.563850208333333,505.501013888889,100.710472222222,114.29059375,18.4155543333333,433.186111111111,226.577045833333,272.261018055556,1.62799319583333,24.1619122222222,12.9215561111111,9.00776309722222,50.9860479166667,0.108068909722222
2020-09-14,27.9455527777778,305.269236111111,0.018602347222222,74.6860138888889,4.73868208333333,99.8949777777778,0.150073954270542,0.531572870833333,520.227530555556,100.636277777778,113.612630763889,18.6736093472222,428.421208333333,235.155745833333,282.569511111111,1.085343,23.5482345833333,17.8939681944444,12.4369591666667,42.5643795833333,0.094701622222222
2020-09-15,28.7566708333333,306.060708333333,0.019704625,75.1513305555556,5.46613986111111,102.629909722222,0.315976176111111,0.491837019444445,541.472343055556,100.541597222222,127.617867777778,20.082262675,432.365055555556,248.909680833333,299.096438888889,0.952591669444444,19.73196875,13.4039219444444,7.47687944444445,31.3213998611111,0.090262586111111
2020-09-16,28.7527305555556,305.441930555556,0.019771731944445,75.2914069444444,5.29608698611111,94.2174284722222,1.06401322938889,0.480332956944445,511.107013888889,100.4885,106.797537436111,17.9078388194444,435.450736111111,209.304009722222,251.505234722222,1.55594465277778,22.790085,9.40405319444445,4.8872425,27.4219831944444,0.092964869444445
2020-09-17,27.7589486111111,303.847375,0.0193000125,78.1011166666667,5.25555254861111,100.204319444444,6.48556459602758,0.729398125,428.529494444444,100.540902777778,86.9526180833333,16.1327256666667,439.215472222222,175.436276666667,210.808897777778,2.03659863138889,23.3342270833333,8.10297031944445,4.54310080555556,32.9720175,0.093095394444445
2020-09-18,27.1701041666667,303.456819444444,0.018973788888889,79.7492583333333,4.44400031944445,112.017763888889,3.92216147416667,0.708755152777778,369.630677777778,100.71375,84.5615665277778,15.0590218611111,438.699694444444,159.606895833333,191.787847222222,1.53304946002778,20.8067408333333,4.28240681944445,2.61340480555556,35.8297134722222,0.086123097222222
2020-09-19,27.784275,304.692277777778,0.018505116666667,75.12615,5.38737714305556,109.087308333333,0.900880812125,0.548822268055556,541.669727777778,100.795861111111,118.053953194444,20.0037391666667,429.228583333333,232.259551388889,279.089198611111,1.03496520277778,19.4433247222222,13.1493765277778,6.97993597222222,47.5507444444444,0.0849261125
2020-09-20,27.7787180555556,305.019763888889,0.018483477777778,75.0094666666667,5.34484597222222,108.057938888889,0.286377293208333,0.385933152777778,556.138606944444,100.781833333333,122.428246958333,19.3203223791667,423.248236111111,243.927663888889,293.109865277778,0.831011736111111,16.2796888888889,21.1841201388889,12.3790786111111,52.7015366666667,0.082595547222222
2020-09-21,27.2905972222222,304.304708333333,0.017597809722222,73.5261569444445,5.79674944444445,108.542065277778,0.011990391388889,0.440661916666667,591.206236111111,100.751305555556,120.891787791667,17.99483525,418.782291666667,236.978647222222,284.759836111111,0.648086955555555,18.7649819444444,29.6244759722222,18.3961941666667,60.04545,0.084513729166667
2020-09-22,27.08765,304.126263888889,0.017151540277778,72.5383666666667,4.42106706944444,105.180247777778,0.543035601361111,0.473645943055556,553.295751388889,100.766583333333,99.3227872777778,16.2412719861111,424.584236111111,206.614913888889,248.273977777778,1.462881,20.7892341666667,29.6977058333333,20.3845488888889,68.2857472222222,0.093288761111111
2020-09-23,26.9585902777778,303.63325,0.017385875,74.0555152777778,3.49682923611111,153.592727777778,0.540747000972222,0.696607361111111,501.426779166667,100.775888888889,79.5708691944444,13.7904512083333,433.906666666667,163.360348611111,196.298180555556,1.90273523611111,24.6157163888889,25.2287608333333,18.6205295833333,68.1555388888889,0.102304766666667
2020-09-24,26.6383375,304.118930555556,0.016117315277778,69.9664152777778,3.54046090277778,147.955027361111,0.739016392901486,0.780811222222222,503.311069444444,100.769166666667,99.7955905555556,17.6522511527778,428.930611111111,201.767645138889,242.449365277778,4.42381195833333,21.5692534722222,31.3284930555556,25.8198856944444,78.7240236111111,0.105035302777778
2020-09-25,26.4757083333333,303.702333333333,0.015334906944445,67.2646527777778,4.94659291666667,127.778015277778,0.195006229166667,0.699330611111111,576.231230555556,100.754875,114.668298916667,18.7457104166667,418.685402777778,227.830383333333,273.767044861111,4.54216322222222,19.4693806944444,38.4513930555555,30.2815444444444,86.3073569444444,0.099853311111111
2020-09-26,26.1279416666667,303.274513888889,0.01419945,64.0128361111111,5.14406555555556,98.7197972222222,0,0.580920611111111,567.099998611111,100.820638888889,116.360339774722,18.6943340555556,410.209152777778,234.623744444444,281.930079166667,4.93221808333333,21.4269179166667,39.0335652777778,31.3510888888889,88.3448180555556,0.104908825
2020-09-27,26.2348041666667,303.733791666667,0.015938348611111,71.0898138888889,4.99048847222222,102.768081944444,1.51511111111111E-05,0.643694111111111,538.944861111111,100.790458333333,120.456344402778,17.1842177916667,416.467847222222,238.4137025,286.484240277778,3.32235223611111,18.7794002777778,30.9700722222222,22.1808541666667,76.7980333333333,0.097304247222222
2020-09-28,26.5827013888889,303.810902777778,0.0169833125,73.9289541666667,4.92519361111111,108.215109722222,0.074250652777778,0.664282819444444,519.683681944444,100.664138888889,114.210130277778,16.1765850416667,422.939208333333,220.051252777778,264.419455555556,2.63575006388889,21.4015373611111,25.4704402777778,18.1821701388889,64.5854375,0.096495161111111
2020-09-29,26.1381027777778,302.6915,0.017121813888889,76.6258055555555,5.06434875,109.662741666667,0.793858745717417,0.714166097222222,467.766944444444,100.582263888889,95.53649375,14.4088485972222,426.458861111111,185.557289027778,222.970571805556,2.02004429323611,21.5296043055556,22.0498534722222,14.924263875,65.9594430555556,0.096318336111111
2020-09-30,26.2047569444444,302.85825,0.015873115277778,70.7401166666667,5.425625,105.124979166667,0.215324285605556,0.614893125,550.272193055556,100.653180555556,101.233121416667,16.3741766527778,418.271819444445,202.305190277778,243.095320833333,2.53641286111111,23.1071480555556,29.4302523611111,20.8126783333333,79.2614083333333,0.092600116666667
2020-10-01,26.2113694444444,303.524694444444,0.014545561111111,65.1394986111111,5.47654708333333,106.580201388889,0,0.450794875,530.964086111111,100.763972222222,119.973455430556,19.229323875,405.527305555556,247.947059722222,297.939756944444,3.59576691666667,20.1913159722222,35.3945111111111,25.8631708333333,88.4616138888889,0.090853223611111
2020-10-02,26.7053069444444,304.326916666667,0.015538069444445,67.398,4.32186541666667,114.696115277778,0,0.379864347222222,494.283590277778,100.784444444444,114.553990208333,18.1177430277778,408.43225,247.043671805556,296.854285416667,2.71237534722222,19.2032511111111,35.915975,26.7375208333333,86.7827227777778,0.094671054166667
2020-10-03,27.0240666666667,304.755041666667,0.016382138888889,69.714275,3.41990536111111,111.18025625,0.20389063125,0.5132431,494.727777777778,100.799416666667,104.132431166667,17.0180156666667,421.615125,221.623877902778,266.309051180556,3.14121793055556,17.0943733333333,34.9017070833333,27.8165093055556,84.8182958333334,0.104371920833333
2020-10-04,26.5976597222222,304.1755,0.015857222222222,69.0888791666667,3.45276890277778,98.3218652777778,0.225138690732778,0.694758740277778,520.524616666667,100.894180555556,100.617822777778,16.813957625,426.113444444444,205.909945833333,247.426835277778,4.44884001388889,20.3652081944444,33.1369369444444,28.0158033333333,81.7352055555556,0.106570958333333
2020-10-05,25.5534708333333,302.940263888889,0.014509058333333,67.3505513888889,3.87109456944444,83.6361848611111,0.465564080555556,0.668523634722222,529.080233333333,101.070027777778,101.18179875,16.7241906388889,415.993097222222,204.022995416667,245.1594425,5.03611397083333,18.2680929166667,36.7079758333333,31.574710875,84.5583236111111,0.105856173611111
2020-10-06,24.7273194444444,302.150986111111,0.012919993055556,63.4706166666667,4.022514625,51.7398744444444,0.007011101241667,0.616390888888889,559.879969444445,101.186236111111,105.866567777778,16.8126892222222,403.149569444444,217.352143194444,261.176049583333,5.31811583333333,15.5348493055556,48.8826611111111,43.0072416666667,85.5810597222222,0.099747643055556
2020-10-07,24.1659972222222,301.595361111111,0.012111605555556,61.8028986111111,4.28848513888889,58.2160762638889,0.019181239638115,0.610771186111111,555.070011111111,101.207611111111,105.9169575,17.382526375,395.304013888889,228.712299027778,274.82686,4.24436027777778,8.78878791666667,52.7951027777778,48.2339541666667,90.5863625,0.095001288888889
2020-10-08,24.1949069444444,301.6085,0.012008040277778,61.0785416666667,3.70955527777778,106.786737777778,0.005087273735222,0.658721343055556,595.678333333333,101.152027777778,102.499042805556,16.104590625,399.477319444444,218.146367402778,262.130484416667,5.53825138888889,14.0644120833333,53.4321236111111,47.7108888888889,90.8038722222222,0.099211772222222
2020-10-09,24.4549527777778,301.562972222222,0.012160868055556,60.9271013888889,3.32216541666667,98.4529522222222,0.003833329166667,0.565619759722222,593.323291666667,101.004194444444,89.3928694694444,15.2015032958333,392.0935,209.213807194444,251.396901305556,6.19355069444444,15.5070331944444,44.6549277777778,38.2606013888889,91.9064444444444,0.102795866666667
2020-10-10,25.2423166666667,302.506625,0.012928593055556,61.8231569444444,3.26835819444444,117.479374166667,0,0.384571740277778,607.291208333333,100.807111111111,94.7422346111111,15.9267852916667,386.804013888889,226.9784625,272.743380555556,6.18810069444444,18.1060409722222,39.1679958333333,32.1563055555556,87.3166388888889,0.105929865277778
2020-10-11,25.9579986111111,302.266819444444,0.013898331944445,63.3090555555556,3.56953309722222,110.013892222222,0.015341056666667,0.398158376388889,489.215936111111,100.718041666667,74.8528689166667,13.3732757902778,402.026513888889,176.934038888889,212.608651388889,6.97155972222222,26.0214976388889,30.8045816666667,23.5312593055556,59.22826875,0.106471426388889
2020-10-13,25.7188027777778,301.034847222222,0.014102930555556,65.1215916666667,6.18135388888889,86.9145583333333,0.256036262681944,0.653881736111111,514.960495833333,100.852583333333,72.3976617916667,15.0284043194444,421.1065,147.686645833333,177.464172222222,5.10691958333333,30.7451902777778,22.64333625,16.2715433333333,44.1864480555556,0.098902145833333
